text,intent,label_id
was my top up reversed?,top_up_reverted,61
my top-up never worked,top_up_failed,59
"i tried to use my debit card, but the payment did not work.",reverted_card_payment?,53
why did i receive an error message saying that my transfer was not possible?,beneficiary_not_allowed,8
what is the reason that my card payment was cancelled?,reverted_card_payment?,53
assist me please with card activation.,activate_my_card,1
"my top-up does not seem to have worked, what went wrong?",top_up_failed,59
the app shows a withdrawal that i did not make or authorize.,cash_withdrawal_not_recognised,21
i entered the pin incorrectly too many times and now it is blocked. can you help?,pin_blocked,50
why and how soon do i have to have proof of identity to you?,why_verify_identity,74
how can i fix a problem where my virtual card is rejected?,virtual_card_not_working,72
what's the top-up limit?,top_up_limits,60
is there something blocking me from making transfers,beneficiary_not_allowed,8
i no longer have my phone.,lost_or_stolen_phone,43
my actual card isn't working.,card_not_working,15
i just got refunded for my purchase over two weeks ago,reverted_card_payment?,53
can i change from aud to gbp?,exchange_via_app,34
is there any way i get a disposable virtual card as well?,get_disposable_virtual_card,38
where can money withdrawals be made?,atm_support,4
where can i find out where my funds came from?,verify_source_of_funds,70
where can i get a physical card?,order_physical_card,44
i was charged an extra fee for a card payment. i was unaware of these fees beforehand.,card_payment_fee_charged,16
what is the number of transactions for one disposable card?,disposable_card_limits,30
"hi, i have withdrawn cash from the atm on holiday and i guess withdrawal amount has been overcharged. i did it as i was not aware of these charges.",wrong_exchange_rate_for_cash_withdrawal,76
my daughter needs a card. can i give her one of mine that's linked to my account?,getting_spare_card,40
why has my payment not transferred?,failed_transfer,36
"i tried to get money out of an atm in notting hill earlier, but it didn't work. is my card actually working? it's the first time i tried using it",declined_cash_withdrawal,27
i need help activating my new card.,activate_my_card,1
can i withdraw money in my hometown currency while on holiday without any additional fees?,wrong_exchange_rate_for_cash_withdrawal,76
how was i charged extra when i used my card to pay?,card_payment_fee_charged,16
"i was trying to use my card and it was declined, when i tried to find out what happened i found cash withdraw for 500 that i didn't do. can you please help figure this out?",cash_withdrawal_not_recognised,21
i am having trouble doing a transfer. a decline  message appears after making the transfer.,declined_transfer,28
there is a payment that i was charged two times for.,transaction_charged_twice,63
can i use a disposable virtual card for any purchase?,get_disposable_virtual_card,38
how do i sign up for a card if i'm in america?,country_support,25
"i have lost my phone, what steps can i take to prevent someone using my account?",lost_or_stolen_phone,43
do i have to verify the top-up?,verify_top_up,71
what are the exchange rates for getting cash,wrong_exchange_rate_for_cash_withdrawal,76
i wasn't allowed to transfer to my account,beneficiary_not_allowed,8
there are strange transactions on my account. what should i do if i think someone stole my details?,compromised_card,23
what do i do if i forget my passcode? because i did.,passcode_forgotten,45
please send me a disposable virtual card.,get_disposable_virtual_card,38
how can i sign up for a virtual card?,getting_virtual_card,41
i took out money and there is a fee. why?,cash_withdrawal_charge,20
i hope you can help me. someone has stolen my wallet and now i have noticed that they have been taking money from my account.,cash_withdrawal_not_recognised,21
why was the exchange rate so wrong when i bought something!,card_payment_wrong_exchange_rate,18
what top up charges are there for us cards?,top_up_by_card_charge,57
can i add money to my account via bank transfer?,transfer_into_account,65
a refund is taking too long.,Refund_not_showing_up,0
i am worried about fees for top up cards?,top_up_by_card_charge,57
if my card becomes expired what can i do?,card_about_to_expire,10
is it possible to verify a top up?,verify_top_up,71
how long does it take for a purchase to go from pending to authorised?,pending_card_payment,46
"i need multiple cards per day, and they all have to be disposable.",disposable_card_limits,30
i had the wrong exchange rate applied to some cash i got abroad.,wrong_exchange_rate_for_cash_withdrawal,76
"my card isn't working at all, i need assistance. it's really frustrating.",card_not_working,15
is there a way to lookup where funds came from?,verify_source_of_funds,70
"if i were to do a transfer, what is the rate for that?",top_up_by_bank_transfer_charge,56
i was unable to make a transfer to another account.,beneficiary_not_allowed,8
why can't i get my virtual card to work?,virtual_card_not_working,72
do you have to order a new card before your current card expires?,card_about_to_expire,10
why will my transfer not go through?! keep getting an error message.,beneficiary_not_allowed,8
i am inquiring about a 1 charge on my statement.,extra_charge_on_statement,35
i am getting continuous failure for all my transfers. i have cross checked each recipient detail again and again and everything is correct.,declined_transfer,28
i want to stop my account,terminate_account,55
i want to close my account due to poor customer service.,terminate_account,55
will my other us credit card be accepted?,supported_cards_and_currencies,54
why can't i edit my personal details?,edit_personal_details,31
show me how to activate my card,activate_my_card,1
how do i top up with apple pay?,apple_pay_or_google_pay,3
i put money into my account for the minimum balance but the application didn't accept.,top_up_reverted,61
a transfer to my account shows as still pending and i wanted to know how long it is suppose to take to clear.,pending_transfer,49
what is the top up code for?,verify_top_up,71
i did not get the right exchange rate while getting my cash out.,wrong_exchange_rate_for_cash_withdrawal,76
can i use the app without my phone?,lost_or_stolen_phone,43
is there a way i can see source of money?,verify_source_of_funds,70
some cash is showing up in my app that i did not get.,cash_withdrawal_not_recognised,21
can i have it by a certain date?,card_delivery_estimate,13
my card won't work.,card_not_working,15
"how many virtual cards can i have, i want 8",getting_virtual_card,41
i accidentally exceeded my pin tries. please advise.,pin_blocked,50
how old do my children need to be to open an account?,age_limit,2
the amount of cash i selected to withdraw is different than what i received.,wrong_amount_of_cash_received,75
verifying top-up cards necessary?,verify_top_up,71
"my card payment is just showing up as pending since forever, what's going on with that, it should be going through at some point?",pending_card_payment,46
i am wondering if international transfers take longer. i a made a transfer from france two days ago and believed it would be here already. please let me know when i will get it!,balance_not_updated_after_bank_transfer,6
explain to me how to verify the top-up card.,verify_top_up,71
"for you, how long do transfers normally take from a uk account? i completed one just now but nothing appears. i just need to be sure everything is okay.",balance_not_updated_after_bank_transfer,6
i can't use my virtual disposable card,virtual_card_not_working,72
at what cash machines can i change my pin?,change_pin,22
does your app allow currency exchange from usd to gbp?,exchange_via_app,34
do i get charged if i am getting money?,top_up_by_bank_transfer_charge,56
how do i link this new card?,card_linking,14
will i know which exchange rate i will get?,exchange_rate,33
"so, i am a new customer and attempted to top up for the very first time today. it's already been pending for half an hour and doesn't seem to be working. i need to please get this fixed.",pending_top_up,48
it seems there is an incorrect listing of a direct debit payment on my app that i did not make,direct_debit_payment_not_recognised,29
"when i made a purchase last saturday, i was charged extra. did i receive the right exchange rate?",card_payment_wrong_exchange_rate,18
what do i do if the exchange rate was wrong for the item i bought overseas?,card_payment_wrong_exchange_rate,18
i would like to get help from someone with activating my card.,activate_my_card,1
where is my new card if i haven't received it yet?,card_arrival,12
what's up with the extra fee i got?,cash_withdrawal_charge,20
please assist me in activating the card.,activate_my_card,1
why am i being charged a fee for transferring money ?,transfer_fee_charged,64
i made a check and cash deposit that wasn't credited to my account.,balance_not_updated_after_cheque_or_cash_deposit,7
delete my account please. now!,terminate_account,55
can i top-up any amount i wish on any given day?,top_up_limits,60
with what currencies can i add money?,supported_cards_and_currencies,54
the balance hasn't changed yet after depositing a cheque with some money.,balance_not_updated_after_cheque_or_cash_deposit,7
i am having trouble finding the top-up card verification code.,verify_top_up,71
can it automatically top up my account?,automatic_top_up,5
"i just moved overseas and i noticed that you are charging me more fees. i am a loyal customer, is this how you expect to keep customers?",transfer_fee_charged,64
help. i have a stolen card!,lost_or_stolen_card,42
can i use the card at any cash machine?,atm_support,4
why did my cash get charged a fee that should not be there.,cash_withdrawal_charge,20
"how long does it take for transfers to be approved? i sent funds to my girlfriend, and she says that she has not seen any approved funds in her account.",transfer_not_received_by_recipient,66
"my pin got blocked, help.",pin_blocked,50
"i want to top up by card, what do you support?",supported_cards_and_currencies,54
will i get charged for topping up with an international card?,top_up_by_card_charge,57
my card is stuck inside the atm.,card_swallowed,19
how do i deposit cash into my account?,top_up_by_cash_or_cheque,58
i would like to change my pin.,change_pin,22
i have paid by my card but payment is still its coming as pending. i think there is some issue please check and let me know when the status will complete.,pending_card_payment,46
are you able to delete my account?,terminate_account,55
which currencies will you exchange?,fiat_currency_support,37
want to know how to get virtual card,getting_virtual_card,41
"i tried transferring money to a beneficiary, however, i was unsuccessful.",beneficiary_not_allowed,8
what stores will take my credit card as payment?,card_acceptance,11
use my credit to add money,supported_cards_and_currencies,54
how do i find out what countries you service and what countries you do not?,country_support,25
"i tried to take out cash but the amount isn't right, so what do i do?",wrong_amount_of_cash_received,75
i have no way to prove my identity.,unable_to_verify_identity,68
i need to know when a payment will actually go through. i completed a payment using my card but it is just showing as pending at this point and it has been a while ago.,pending_card_payment,46
am i able to get a refund for something i bought?,request_refund,52
i just found out from the seller that my money didn't go through. i checked my account and it was deducted at first but now it's back in my account. can you please fix this for me quickly?,reverted_card_payment?,53
after taking over my card transactions i noticed that was charged twice for a restaurant purchased from earlier this week. can you please remove one of these transactions from my account since it is not accurate?,transaction_charged_twice,63
i need to cancel an incorrect transaction.,cancel_transfer,9
there's a possibility that my card was compromised.,compromised_card,23
why would my payment for my card show as pending?,pending_card_payment,46
i have been charged twice for the same transaction.,transaction_charged_twice,63
transaction refund missing from my statement.,Refund_not_showing_up,0
"hi, i am trying to buy something online, but i think there is some issue in my card. as payment is reverted. please help me in this as i am facing the same issue from last two weeks.",reverted_card_payment?,53
cash i did not get showed up in my account,cash_withdrawal_not_recognised,21
the app says i made a cash withdrawal even though i didn't.,cash_withdrawal_not_recognised,21
what is the charge for exchanging currency?,exchange_charge,32
i need a new card and i live in the united states.,country_support,25
how did you come up with your exchange rates?,exchange_rate,33
my cheque is slow to cash,balance_not_updated_after_cheque_or_cash_deposit,7
why is a transaction showing as pending when i recieved cash from an atm?,pending_cash_withdrawal,47
i need to know which fiat currencies i can use with you.,fiat_currency_support,37
what are my options for holding money in multiple currencies?,fiat_currency_support,37
i need to order a new card as my old one will expire soon. can you tell me how to order a new one?,card_about_to_expire,10
i'm not sure why the card payment didn't work.,declined_card_payment,26
can you tell me how many currencies i can hold?,fiat_currency_support,37
my card still hasn't been delivered,card_arrival,12
i need to top up by card.,topping_up_by_card,62
think someone is using my card with permission,compromised_card,23
can i use any card and currency?,supported_cards_and_currencies,54
there is a debit paymet that i don't recognize.,direct_debit_payment_not_recognised,29
how can i receive money from my friend?,receiving_money,51
why haven't i received a refund yet?,Refund_not_showing_up,0
how much does each transfer cost?,top_up_by_bank_transfer_charge,56
there's a payment in my history i don't recognize,card_payment_not_recognised,17
where can i find a list of descriptions the disposable cards have?,disposable_card_limits,30
may i get a disposable virtual card as well?,get_disposable_virtual_card,38
the exchange rate for my withdrawal isn't correct and doesn't match the actual exchange rate.,wrong_exchange_rate_for_cash_withdrawal,76
what steps do i need to take to close my account?,terminate_account,55
"someone has access to my card info. i still have the card, but someone just withdrew cash. how do i get this correctedstopped?!",cash_withdrawal_not_recognised,21
which currencies do you accept for adding money?,supported_cards_and_currencies,54
"i found my card, can i add it to the app?",card_linking,14
my phone was stolen,lost_or_stolen_phone,43
will i be charged for a cash withdrawal?,cash_withdrawal_charge,20
can someone in the us have a card?,country_support,25
my card payment says pending and it hasn't changed,pending_card_payment,46
how much do i need to pay for a transfer?,top_up_by_bank_transfer_charge,56
"the cheque i sent a few days ago has not been deposited yet, what is the hold up?",balance_not_updated_after_cheque_or_cash_deposit,7
what is needed for my daughter to open an account?,age_limit,2
can you tell me how to close my account?,terminate_account,55
using international atms messes up the exchange rate.,wrong_exchange_rate_for_cash_withdrawal,76
what is the age limit for opening a new account,age_limit,2
how can i transfer money from an outside bank?,transfer_into_account,65
can you provide a reason as to why my transfer did not work?,failed_transfer,36
can i choose between mastercard and visa?,visa_or_mastercard,73
i didn't receive the correct exchange rate when i got cash.,wrong_exchange_rate_for_cash_withdrawal,76
"it says that my payment is pending, what does that mean?",pending_card_payment,46
"i received my new card and tried using it today, just to have it show declined over and over again. why is this happening?",declined_card_payment,26
i tried to use the atm today but it would not accept my card.,declined_cash_withdrawal,27
how do i link a new card in the app?,card_linking,14
i need to change my account details,edit_personal_details,31
i am not seeing a refund in my statement.,Refund_not_showing_up,0
disposable virtual card can be ordered where?,get_disposable_virtual_card,38
"there is a pending transaction on my account, what does this mean?",pending_card_payment,46
i am still waiting on my bank transfer,balance_not_updated_after_bank_transfer,6
i need to update my phone number.,edit_personal_details,31
i tried to make a transfer to a beneficiary and it didn't go through,beneficiary_not_allowed,8
what are the steps for getting money from a friend?,receiving_money,51
a transaction is repeated several times on my account.,transaction_charged_twice,63
i could not get my transfer to happen correctly and was wondering why?,failed_transfer,36
i did not make a cash withdrawal that is on my statement,cash_withdrawal_not_recognised,21
"daughter needs card, how do i add her",getting_spare_card,40
i want to know how to transfer money with my credit card,topping_up_by_card,62
if i top up using a european card is there a charge?,top_up_by_card_charge,57
my disposable virtual card was rejected.,virtual_card_not_working,72
can i make multiple online transactions with my virtual card?,virtual_card_not_working,72
why hasn't my money transfer showed up yet?,balance_not_updated_after_bank_transfer,6
how old does one need to be?,age_limit,2
my card doesn't seem to work.,card_not_working,15
"hi, would you please activate my card?",activate_my_card,1
which establishments will accept my card?,card_acceptance,11
hi i am trying to transfer money to another country but it is showing pending and it has been a long time. i have checked numbers and they are correct. could you please help?,pending_transfer,49
can my children get an account?,age_limit,2
what if i need my salary in a different currency?,receiving_money,51
what do i do if i've been charged twice for the same transaction?,transaction_charged_twice,63
every atm i visit is rejecting my card and i don't know why. there should be money on it. can you check it to see if something is wrong or if i'm doing something wrong?,declined_cash_withdrawal,27
why won't the machine accept my card anymore?,card_not_working,15
the applied exchange rate is wrong for the cash i got abroad.,wrong_exchange_rate_for_cash_withdrawal,76
why isn't my google top-up pay working?,apple_pay_or_google_pay,3
i am still waiting for a refund,Refund_not_showing_up,0
what is the disposable card for?,get_disposable_virtual_card,38
help! i've forgot my app passcode!,passcode_forgotten,45
which merchants accept my card?,card_acceptance,11
how do i get the passcode reset?,passcode_forgotten,45
how can i check on the delivery status of my card?,card_arrival,12
can i transfer my paycheck to the account?,receiving_money,51
as my kids get older are they able to get set up with their own accounts?,age_limit,2
where can i get a new passcode?,passcode_forgotten,45
why has my money been returned back to my card.,reverted_card_payment?,53
why was i charged an extra fee when paying with card?,card_payment_fee_charged,16
i made a purchase recently but i have decided that i'm not buying it and i need to receive my money back. can you please give me a refund asap. it's extremely urgent.,request_refund,52
what are these fees i am paying?,card_payment_fee_charged,16
my payment's stuck on pending.,pending_card_payment,46
am i able to do top-ups with google pay?,apple_pay_or_google_pay,3
how do i delete my account?,terminate_account,55
is there a reason my new card hasn't arrived?,card_arrival,12
is it possible to exchange currencies using the app?,exchange_via_app,34
there is a charge for an additional pound.,extra_charge_on_statement,35
why was my request for cash declined?,declined_cash_withdrawal,27
if my identy verifacation hasn't gone through can i use my account?,why_verify_identity,74
how can i modify my details?,edit_personal_details,31
i have a duplicate payment on my account,transaction_charged_twice,63
how do i change my address ?,edit_personal_details,31
what's the process to receive a second card?,getting_spare_card,40
can you send me the actual card?,order_physical_card,44
does it cost much or take long to get a new card? mine is about to expire.,card_about_to_expire,10
my source of funds need verification.,verify_source_of_funds,70
i would like a refund on one of your products that has been sold to me,request_refund,52
"hi, i am on vacation in spain and someone stole my bag with my phone and wallet with cards and everything. can you block it asap and then i want to order a new one also asap.",lost_or_stolen_card,42
"i tried to access money earlier but the machine seems not to be working. after looking, the transaction actually shows to still being process. can you find out what is going on here? i don't want to be charged for some money i never got.",pending_cash_withdrawal,47
do i have to verify who i am?,why_verify_identity,74
what steps should i take before my card expires?,card_about_to_expire,10
are eur exchanges acceptable?,fiat_currency_support,37
"there is a pending payment on my account, what does this mean?",pending_card_payment,46
i can't find my card and think it may have been stolen.,lost_or_stolen_card,42
why does it take so long to verify my id,unable_to_verify_identity,68
what would make a decline message show up during a transfer?,declined_transfer,28
what are the disposable cards restrictions?,disposable_card_limits,30
exchange rate on a purchase was incorrect,card_payment_wrong_exchange_rate,18
do i have to wait for a physical card before i get my pin,get_physical_card,39
why am i being declined?,declined_card_payment,26
is my pin located on my account somewhere?,get_physical_card,39
how do you calculate exchange rates?,exchange_rate,33
"how long do eu transfers take? i bought something online a couple of days ago , sent the money immediately online but the seller says it is still not there yet.",pending_transfer,49
a fee came along with me paying with card,card_payment_fee_charged,16
there were two of the same charge to my account,transaction_charged_twice,63
how do i start an exchange between gbp and aud?,exchange_via_app,34
how to receive virtual card?,getting_virtual_card,41
can i use my apple watch to top-up?,apple_pay_or_google_pay,3
"i need help, i lost my card",lost_or_stolen_card,42
do i need to pay extra for exchanging currencies?,exchange_charge,32
i was refunded the money for something i bought already.,reverted_card_payment?,53
"i was double charged, and the second charge is showing as pending. how long will it be before i get my money back once the second charge has been refunded?",pending_card_payment,46
i sent a payment but it isn't showing up in the app,transfer_not_received_by_recipient,66
how long will it take to transfer something from china?,transfer_timing,67
do you have a children account available?,age_limit,2
when should i expect my card to arrive?,card_delivery_estimate,13
"i want to link to my card card with you, how?",card_linking,14
why does my top up say still pending when i used my card to do it.,pending_top_up,48
"as advised by you, i requested seller to refund my money. a week has passed but i haven't got any update from seller. please track the refund with the seller.",Refund_not_showing_up,0
why doesn't the card payment work,declined_card_payment,26
why are my payments not working and show pending?,pending_card_payment,46
can i activate my card?,activate_my_card,1
may i transfer a cheque into my account?,top_up_by_cash_or_cheque,58
can i cash deposit to top up my account,top_up_by_cash_or_cheque,58
hoe do i use my credit card to transfer money?,topping_up_by_card,62
"i have been waiting for my transfer, shouldn't it be here already?",transfer_timing,67
what is the verification process for my card?,verify_top_up,71
how does someone else top up my account,topping_up_by_card,62
there's a cash withdrawal i didn't make,cash_withdrawal_not_recognised,21
how long should it take for my new card to arrive in them mail? what should i do if i never receive it?,card_arrival,12
my refund isn't showing up,Refund_not_showing_up,0
i was trying to top-up and my credit card was declined. can you tell me why?,top_up_failed,59
why doesn't the app believe i am who i say i am?,unable_to_verify_identity,68
how do i get a card if i live in the us?,country_support,25
"i no longer have my phone, what should i do?",lost_or_stolen_phone,43
my virtual card isn't working.,virtual_card_not_working,72
can i get the mastercard?,visa_or_mastercard,73
i noticed an extra charge on the purchase that i made last saturday on my account. can you see if i received the correct exchange rate?,card_payment_wrong_exchange_rate,18
if i am running low on credit can i auto top up?,automatic_top_up,5
why did my payment go back to my account when i bought something?,reverted_card_payment?,53
why didn't my transfer work?,failed_transfer,36
is there a few for exchanging foreign currencies?,exchange_charge,32
it's been some time since refilled the top-up.,pending_top_up,48
where should my card work?,card_acceptance,11
where do i go to activate my card?,activate_my_card,1
my card gets rejected when i try to use it,card_not_working,15
my card was not accepted in a shop,declined_card_payment,26
my transfer to a beneficiary was rejected.,beneficiary_not_allowed,8
someone has taken my money and i don't know who,direct_debit_payment_not_recognised,29
"i requested a refund from a merchant several days ago, but don't see anything showing up in my account yet. can you check on your end to see if the money has reached you guys?",Refund_not_showing_up,0
why was a charged a fee for using the card?,card_payment_fee_charged,16
when will i get a virtual card? i haven't gotten one yet,getting_virtual_card,41
does it cost anything to top up?,top_up_by_card_charge,57
why isn't my top up showing on my wallet?,topping_up_by_card,62
there is a direct debit payment i don't recognize.,direct_debit_payment_not_recognised,29
why has my card declined,declined_card_payment,26
i am having trouble with the app recognizing me.,unable_to_verify_identity,68
the correct amount of cash was not received.,wrong_amount_of_cash_received,75
"i got my american express in apple pay, why is top up not working in my country?",apple_pay_or_google_pay,3
the balance has not been updated.,balance_not_updated_after_bank_transfer,6
why do i have an unexpected fee on my bill?,transfer_fee_charged,64
there is an extra charge on my app that i was not told about or i was aware of!,extra_charge_on_statement,35
what should i do about a direct debit that i did not set up?,direct_debit_payment_not_recognised,29
where do i go to fill out the identity form?,verify_my_identity,69
where do i go to reset the passcode?,passcode_forgotten,45
what are the steps for making a transfer for topping up?,transfer_into_account,65
"i've tried to send money to my friends and i keep getting rejected. can you please tell me why, i don't understand.",failed_transfer,36
what do i need to verify my identity,verify_my_identity,69
where do i scan my card?,card_linking,14
do i qualify for a visa card?,visa_or_mastercard,73
"for the identity verification, what do you need?",verify_my_identity,69
what is the difference between standard and express delivery?,card_delivery_estimate,13
where do i access the auto top-up function?,automatic_top_up,5
can i verify my top-up card?,verify_top_up,71
i need a disposable virtual card. please tell me how to order one.,get_disposable_virtual_card,38
i'm still waiting for my top-up to go through,pending_top_up,48
will i get charged for sending out more cards?,getting_spare_card,40
why has my top up been cancelled,top_up_reverted,61
i used the wrong ping too many times and now the account is blocked. how do i unblock?,pin_blocked,50
i bought an item then noticed the exchange rate was wrong.,card_payment_wrong_exchange_rate,18
there was an error in exchange rate for my cash withdrawal,wrong_exchange_rate_for_cash_withdrawal,76
do you offer swift transfers?,top_up_by_bank_transfer_charge,56
can you check if my money has reached my account since it is not showing up yet?,balance_not_updated_after_bank_transfer,6
help me with my transfer,failed_transfer,36
why is there an unknown card payment?,card_payment_not_recognised,17
"if i want to exchange currency, will there be extras?",exchange_charge,32
"i would like some more physical cards, what is my limit?",getting_spare_card,40
i got money overseas and the exchange rate was wrong,wrong_exchange_rate_for_cash_withdrawal,76
"while abroad i got cash, and a wrong exchange rate was applied.",wrong_exchange_rate_for_cash_withdrawal,76
what are the steps to change my pin to something else?,change_pin,22
i am concerned about the security in my account and would like to make a dispute.,direct_debit_payment_not_recognised,29
why do i see a random withdrawal in my app?,cash_withdrawal_not_recognised,21
i couldnt get cash in an atm,declined_cash_withdrawal,27
how do i get a new card as your machine swallowed mine!,card_swallowed,19
why is my cash withdrawal from the atm still not yet showing as confirmed in my account?,pending_cash_withdrawal,47
i believe my card has been compromised because of a strange withdrawal,cash_withdrawal_not_recognised,21
from what countries can i use this product?,country_support,25
why did i get charged twice for the same thing,transaction_charged_twice,63
when will my transfer come through?,balance_not_updated_after_bank_transfer,6
how do i get into my account and edit my details,edit_personal_details,31
"although i am not located in the uk area, may i still receive a card?",country_support,25
i made a transaction and it is taking a very long time to go through.,transfer_not_received_by_recipient,66
"help, i see money missing i didn't take out.",cash_withdrawal_not_recognised,21
what are the acceptable currencies for adding funds?,supported_cards_and_currencies,54
what foreign exchange rate will i get?,exchange_rate,33
"i used my card to make a payment a while ago and its still pending, why is it taking so long?",pending_card_payment,46
can you explain why i was charged extra when i used the card?,card_payment_fee_charged,16
how do i avoid a fee to use an atm?,cash_withdrawal_charge,20
canceling my order is what i need to do right now.,request_refund,52
"i tried to withdraw money, but was unable to. still says that the transaction is pending? will this money disappear??",pending_cash_withdrawal,47
why does my identity need verification?,why_verify_identity,74
i couldn't pay with my card,declined_card_payment,26
"hello there, i tried using crypto top up today but it's not working for me, might it be due to the kind of bank i'm using or the country that i'm from?money is also missing from my account",top_up_reverted,61
i transferred money but the balance did not update.,balance_not_updated_after_bank_transfer,6
i made a mistake when i did a transfer so now what can i do to fix that?,cancel_transfer,9
why was my payment declined,declined_card_payment,26
i do not recognize the card payment.,card_payment_not_recognised,17
i have not been able to use this card.,card_not_working,15
can you tell me where you get your exchange rates?,exchange_rate,33
can i have multiple currencies?,fiat_currency_support,37
what is the top-up limit?,top_up_limits,60
can i use my american express stored in apple pay to top up?,apple_pay_or_google_pay,3
"top up google pay, is it possible?",apple_pay_or_google_pay,3
can i have a non virtual card?,order_physical_card,44
why is the cash withdraw i made shown as pending?,pending_cash_withdrawal,47
are there any hidden limit on the auto top-up?,automatic_top_up,5
tell me why my transfer failed!,failed_transfer,36
how can i check how much free spending i have left? i have some big purchases coming up and want to know where i can look for any info.,card_payment_fee_charged,16
i hate this company! can you delete my account?,terminate_account,55
where do i go to top up with cash?,top_up_by_cash_or_cheque,58
why was i declined from getting cash?,declined_cash_withdrawal,27
where am i able to get my pin unblocked?,pin_blocked,50
i need to order a new card.,order_physical_card,44
please explain why my top-up didn't go through.,top_up_failed,59
i am still awaiting the completion of the transaction.,transfer_not_received_by_recipient,66
am i able to top up with apply pay?,apple_pay_or_google_pay,3
currency exchanges have any extra fees?,exchange_charge,32
i need to terminate my account immediately.,terminate_account,55
i need help making this transfer. i keep getting an error. i'm trying to purchase a flat but i need my mortgage payment to go through first. can you help?,failed_transfer,36
"i put money into my account in the form of a cheque, but my balance did not change.",balance_not_updated_after_cheque_or_cash_deposit,7
i was doing a transfer and received a decline message.,declined_transfer,28
how can i move money from an account at another bank to this one?,transfer_into_account,65
how can i reset the passcode if i need to do that?,passcode_forgotten,45
is there an additional cost to exchange currencies?,exchange_charge,32
do i get an actual card?,order_physical_card,44
where can i see money source?,verify_source_of_funds,70
what are the fees for top-ups?,top_up_by_bank_transfer_charge,56
i made a transaction to the wrong account!,cancel_transfer,9
"in my statement, i got a 1 extra fee.",extra_charge_on_statement,35
what is the identity check for?,why_verify_identity,74
would like to use my card and need to activate it first. can you help me do this?,activate_my_card,1
my wallet was just stolen and i see my account already has a withdrawal. can you please help me.,cash_withdrawal_not_recognised,21
i could not transfer funds to a beneficiary is there a problem with your software?,beneficiary_not_allowed,8
"hello, in my most recent atm transaction, i didn't receive nearly as much cash as i thought i would - what is your exchange rate policy?",wrong_exchange_rate_for_cash_withdrawal,76
a foreign purchase i made has the incorrect rate applied to it.,card_payment_wrong_exchange_rate,18
"the transaction for the cash i pulled out of the atm earlier is pending in the app, but how if i already have the cash?",pending_cash_withdrawal,47
what atms take this card?,atm_support,4
i tried to get 100 but i just got 20,wrong_amount_of_cash_received,75
is there a charge for topping up by card?,top_up_by_card_charge,57
how long will this take to get to me?,card_delivery_estimate,13
is there a limit on top-ups?,top_up_limits,60
where can i check to see if there will be a fee added to my payment? are there specific instances that will result in a fee added?,card_payment_fee_charged,16
i go the wrong exchange rate applied to my purchase in a foreign country.,card_payment_wrong_exchange_rate,18
i don't think the exchange rate was right.,wrong_exchange_rate_for_cash_withdrawal,76
close down my account. i don't like your service.,terminate_account,55
what is the point of an identity check?,why_verify_identity,74
"i just got a new card, and i want to know how to activate.",activate_my_card,1
how do i top up using my card?,topping_up_by_card,62
"someone else is using my card, freeze it.",compromised_card,23
"im so mad right now. theres several charges that i think my x boyfriend made on my card. the companys on the website wouldn't refund me my money, they told me to contact my bank. do something please.",direct_debit_payment_not_recognised,29
"hi, i used an atm today to take money out of my account, but the amount it gave me is not the amount i requested. what should i do?",wrong_amount_of_cash_received,75
could you assist me in finding my lost card?,lost_or_stolen_card,42
how do i verify my source of funds?,verify_source_of_funds,70
"hi, i had an issue with my card payment and it shows on my account that my payment went through. then i got contacted from the seller saying they did not receive my payment then the payment was returned to my account. so i would like to see why it did that please.",reverted_card_payment?,53
how do i change the details in my account?,edit_personal_details,31
my payment card was declined - could you tell me why?,declined_card_payment,26
is there an issue with my account? i don't see a cheque deposit that i made yesterday. please assist.,balance_not_updated_after_cheque_or_cash_deposit,7
can you please assist me in completing a transfer? i'm trying and i keep getting an error. i'm trying to purchase a flat and pay the initial mortgage payment. all i keep getting is an error. can you find out what's happening here?,failed_transfer,36
could i chose the date to have it delivered?,card_delivery_estimate,13
i made a transfer and the person i transferred the money to didn't receive the right amount? why did this happen and how do i get the rest of the money to them?,transfer_fee_charged,64
i made a top up yesterday but it's still pending.,pending_top_up,48
where can i get a second card?,getting_spare_card,40
i haven't gotten my credit card in the mail.,card_arrival,12
i would like to know where my source of funds came from.,verify_source_of_funds,70
where can virtual cards be ordered?,getting_virtual_card,41
can i get a visa or does it have to be something else.,visa_or_mastercard,73
what is the charge for topping up a card?,top_up_by_card_charge,57
the exchange rate for my card payment doesn't seem right.,card_payment_wrong_exchange_rate,18
"i would like to delete my account now, please.",terminate_account,55
tell me why my balance did not change when i tranferred cash.,balance_not_updated_after_bank_transfer,6
top up for my american express card is not working,apple_pay_or_google_pay,3
is there a charge to use a top up card in the us?,top_up_by_card_charge,57
i made a deposit of cash and check that has not been added to my balance.,balance_not_updated_after_cheque_or_cash_deposit,7
what will i need to verify my identity,verify_my_identity,69
can i transfer my salary onto here?,receiving_money,51
there is a direct debit patentp that i haven't authorized.,direct_debit_payment_not_recognised,29
can i directly deposit my salary to this account?,receiving_money,51
why could i not get cash?,declined_cash_withdrawal,27
am i charged if i make a top-up?,top_up_by_bank_transfer_charge,56
is it possible to use my apple watch for topping up?,apple_pay_or_google_pay,3
